country_name,country_code,series_name,series_code,variable_name,education_level,gender,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Slovenia,SVN,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,21024,18202,17197,17970,17023,15951,12365,10589,9169,12459,16109,16718,17315,20343,18270
Slovenia,SVN,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,9933,8580,8682,7767,7166,7149,5418,4669,4235,5105,5988,6520,7167,8921,8278
Slovenia,SVN,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,11211,9520,8574,10129,9690,8853,6844,5980,4859,7293,10170,10182,10289,11365,9915
Slovenia,SVN,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,41850,33471,39614,39430,40549,43353,41525,31317,27825,40645,47124,53431,54547,63391,60506
Slovenia,SVN,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,18987,15700,18549,19698,20615,21907,23648,17738,13415,17701,20394,23777,24577,29516,27382
Slovenia,SVN,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,23057,17616,21139,19532,19729,21563,17610,13743,14218,22614,26881,29679,30358,33836,32710
Slovenia,SVN,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,3449,3098,3808,6981,5738,6751,7505,7842,8302,8265,11292,13778,17854,18802,19547
Slovenia,SVN,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,2515,1727,2489,3821,3757,3673,4975,5194,5059,4883,6654,8015,12223,12388,13422
Slovenia,SVN,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,987,1368,1309,3134,2001,3085,2489,2708,3202,3312,4642,5753,5701,6457,5978
Spain,ESP,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,15677825,16337173,16830766,17463718,18206463,19278039,20033775,20639607,20529167,19189940,18862250,18577324,17797899,17307322,17648841
Spain,ESP,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,5714186,6024896,6297932,6696908,7103577,7691128,8128268,8481291,8647683,8368223,8302821,8275758,8027255,7819232,7949271
Spain,ESP,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,9971392,10312886,10531365,10769600,11116389,11582815,11929005,12154621,11891457,10840750,10567647,10311444,9775166,9487847,9694525
Spain,ESP,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,6333842,6894287,7270891,7614181,8229321,8887176,9255604,9370382,8560663,7944635,8073043,8341219,8062448,7995983,8030223
Spain,ESP,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,2588526,2831701,3111178,3160940,3537581,3845564,4064134,4104945,4107650,3974906,4084988,4270291,4158118,4097278,4101824
Spain,ESP,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,3350388,3702326,3664915,4189375,4368741,4806868,4926679,5056322,4280924,3956874,3952300,4042086,3880741,3861554,3868116
Spain,ESP,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,12636327,13037064,13346797,13726482,14292073,15056149,15466074,15748020,15930634,14833823,14542795,14155921,13650988,13274716,13571959
Spain,ESP,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,4479922,4681344,4817918,5156619,5434236,5860639,6120585,6360968,6485762,6276168,6202208,6099234,6004387,5848785,5961953
Spain,ESP,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,8346055,8508131,8741033,8691067,8993159,9301000,9507417,9480604,9513165,8575033,8348441,8073861,7653955,7438472,7629591
Spain,ESP,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,12385482,12906367,13043843,13761410,14110009,14786256,15526176,16408488,16833917,15812510,15316147,14843282,14042542,13465096,13677852
Spain,ESP,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,7608172,7848106,7793210,8271053,8303943,8652363,9006399,9431986,9334794,8520830,8137088,7816075,7262948,6964080,7115781
Spain,ESP,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,4725632,4988614,5183198,5451283,5753897,6083682,6510742,6929215,7385121,7154831,7024187,6901982,6646567,6388313,6470706
Spain,ESP,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,18187732,18213125,18932245,19688521,20479711,21207964,21894836,22483232,23144495,23373861,23548377,23635272,23667418,23419921,23345028
Spain,ESP,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,7169619,7088113,7497538,7944137,8357149,8739918,9163774,9497526,9917068,10217611,10404538,10582811,10703007,10667438,10655859
Spain,ESP,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,11018113,11125012,11434707,11744384,12122562,12468046,12731062,12985706,13227427,13156250,13143839,13052461,12964411,12752483,12689169
Spain,ESP,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,9821375,9470825,9636513,9824572,9789302,9543584,9655622,9802689,10067855,10074134,9937415,9737732,9608971,9367968,9197941
Spain,ESP,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,3405569,3196739,3276424,3408035,3393002,3321169,3427252,3571070,3738735,3811169,3828870,3799229,3799567,3733603,3697583
Spain,ESP,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,6434578,6274507,6369132,6424178,6400713,6221555,6238220,6233139,6349165,6275531,6111885,5951922,5821021,5649350,5519789
Spain,ESP,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,3510232,3587986,3824314,4055835,4403138,4877832,5189076,5373492,5531534,5586353,5628062,5648830,5632845,5480261,5439391
Spain,ESP,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,1512790,1516856,1656956,1779487,1947216,2150020,2309271,2383879,2509018,2574838,2549112,2624537,2643643,2592187,2546750
Spain,ESP,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,1994278,2080377,2172594,2278410,2460880,2730502,2877220,2986712,3015853,3012781,3062514,3041223,2994779,2882061,2905820
Spain,ESP,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,4856125,5063249,5471419,5709671,6184873,6722925,6962558,7239601,7429383,7596505,7888706,8130534,8330931,8501431,8684351
Spain,ESP,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,2258430,2339077,2564158,2716895,2983502,3242509,3390596,3514085,3629647,3790734,3974534,4116714,4216985,4309645,4422181
Spain,ESP,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,2600275,2714503,2892981,2994818,3200356,3466117,3564697,3713912,3783044,3802156,3903720,4020158,4109718,4170062,4263561
Spain,ESP,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,2509907,1875952,2101479,2224803,2273248,1929925,1861061,1843625,2615328,4183921,4686127,5057948,5869519,6112599,5696187
Spain,ESP,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,1455433,1063217,1199606,1247229,1253572,1048790,1035506,1016235,1269385,1849388,2101717,2307053,2675752,2848206,2706588
Spain,ESP,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,1046721,812126,903342,974784,1006173,885231,802057,831085,1335970,2315500,2576192,2741017,3189245,3264636,2994644
Spain,ESP,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,1495905,1084300,1193640,1254789,1245740,1040229,1001251,1006619,1524736,2451778,2680465,2786929,3210627,3288578,3104422
Spain,ESP,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,796122,563505,607001,658537,629293,524395,517753,524377,666427,970929,1067672,1116614,1289712,1355746,1309989
Spain,ESP,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,695023,520573,588979,595593,610747,517860,470807,485354,855021,1470343,1612696,1666538,1923115,1935929,1799781
Spain,ESP,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,486922,378942,435006,476108,488748,422654,424322,436939,585833,949750,1073123,1203792,1367598,1424236,1315819
Spain,ESP,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,314373,237097,281907,286863,294590,249612,255770,254059,317346,462347,531734,606755,674289,717748,676647
Spain,ESP,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,170615,142122,153568,188133,192179,174391,162818,182839,267194,483940,541000,594801,692066,705161,637859
Spain,ESP,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,527080,393950,472833,471658,511481,449672,418739,377943,470759,736370,880992,1016648,1238469,1356997,1281642
Spain,ESP,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,344938,254109,311898,289357,317154,265344,253699,227637,272918,395769,483395,558307,687668,757623,719952
Spain,ESP,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,181083,139686,159892,181310,191173,185013,159609,152089,195052,335748,396734,455009,548550,597428,557004
Sweden,SWE,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,4301639,4374487,4384366,4371651,4325280,4394141,4455109,4551218,4603442,4510988,4544487,4648173,4680919,4703857,4734868
Sweden,SWE,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,2036373,2083100,2088627,2085274,2069294,2079801,2103801,2152046,2171939,2146812,2135360,2191873,2224252,2234680,2249988
Sweden,SWE,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,2266351,2290690,2297219,2287367,2254867,2314082,2351821,2399919,2429949,2365736,2408823,2456299,2458540,2471338,2486776
Sweden,SWE,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,2959528,3009647,3147975,3195677,3256936,3115446,3118576,3090277,3052082,3243400,3231131,3263017,3257919,3278589,2940353
Sweden,SWE,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,1413243,1470669,1466216,1497227,1570594,1482898,1478972,1461239,1426964,1526383,1522512,1536503,1550304,1546399,1372493
Sweden,SWE,"Employment with primary education, male",SL.EM.PRIM.MA.ZS.V,Employment,Primary,Male,1547917,1541635,1679267,1694939,1688896,1633742,1639219,1629545,1625636,1715159,1710264,1729235,1711144,1732408,1564182
Sweden,SWE,Employment with secondary education,SL.EM.SECO.ZS.V,Employment,Secondary,All,2094898,2112877,2051883,2072163,1937725,2223435,2191914,2325672,2375376,2070543,2140454,2245067,2307693,2337817,2765163
Sweden,SWE,"Employment with secondary education, female",SL.EM.SECO.FE.ZS.V,Employment,Secondary,Female,953022,1043633,1040136,1032211,941529,1106454,1064524,1110455,1153299,1047644,1046327,1095937,1134368,1186615,1390492
Sweden,SWE,"Employment with secondary education, male",SL.EM.SECO.MA.ZS.V,Employment,Secondary,Male,1137708,1074334,1017668,1049902,1001161,1117702,1124170,1211959,1217404,1026730,1096014,1147092,1177641,1156586,1380161
Sweden,SWE,Employment with tertiary education,SL.EM.TERT.ZS.V,Employment,Tertiary,All,3613377,3853923,3788092,3650328,3633235,3660320,3635369,3750204,3816254,3739609,3740113,3811502,3814949,3800717,3778425
Sweden,SWE,"Employment with tertiary education, female",SL.EM.TERT.FE.ZS.V,Employment,Tertiary,Female,1930931,1972284,1984797,1935113,1860266,1892919,1876753,1960734,1985268,1916246,1934285,1972408,1954539,1925172,1922278
Sweden,SWE,"Employment with tertiary education, male",SL.EM.TERT.MA.ZS.V,Employment,Tertiary,Male,1692226,1866458,1806662,1724521,1760969,1759511,1754570,1788350,1824428,1816203,1793703,1830214,1848353,1861489,1842740
Sweden,SWE,"Labor force, total",SL.TLF.TOTL.IN.V,Labor force,All,All,4551999,4590228,4615122,4630986,4635884,4750423,4795596,4852045,4907721,4924659,4972087,5041402,5087955,5118452,5146596
Sweden,SWE,"Labor force, female",SL.TLF.TOTL.FE.ZS.V,Labor force,All,Female,2143550,2178975,2189336,2195025,2206070,2246005,2269473,2301653,2325416,2333491,2333727,2377303,2409807,2426363,2437690
Sweden,SWE,"Labor force, male",SL.TLF.TOTL.MA.ZS.V,Labor force,All,Male,2408449,2411253,2425786,2435961,2429814,2504418,2526123,2550392,2582305,2591168,2638360,2664099,2678148,2692089,2708906
Sweden,SWE,Labor force with primary education,SL.TLF.PRIM.ZS.V,Labor force,Primary,All,955920,867553,826107,805792,764921,783820,752909,732659,721435,689452,676204,665465,651258,624451,813162
Sweden,SWE,"Labor force with primary education, female",SL.TLF.PRIM.FE.ZS.V,Labor force,Primary,Female,398700,361710,337158,335839,308850,318933,301840,299215,297653,277685,266045,261503,262669,247489,343714
Sweden,SWE,"Labor force with primary education, male",SL.TLF.PRIM.MA.ZS.V,Labor force,Primary,Male,558760,506363,487583,472576,454375,465822,452176,433567,426080,409405,411584,402279,388331,374200,468641
Sweden,SWE,Labor force with secondary education,SL.TLF.SECO.ZS.V,Labor force,Secondary,All,2239584,2542986,2579853,2560935,2568280,2579480,2618395,2644365,2664892,2664240,2674983,2707233,2701704,2682069,2429193
Sweden,SWE,"Labor force with secondary education, female",SL.TLF.SECO.FE.ZS.V,Labor force,Secondary,Female,1037478,1167931,1180052,1161168,1162599,1149955,1175587,1185351,1183637,1180746,1173865,1179142,1173576,1157375,1026267
Sweden,SWE,"Labor force with secondary education, male",SL.TLF.SECO.MA.ZS.V,Labor force,Secondary,Male,1201816,1376825,1397253,1400678,1406862,1430023,1444942,1458824,1479661,1484739,1503865,1526529,1529222,1526414,1403213
Sweden,SWE,Labor force with tertiary education,SL.TLF.TERT.ZS.V,Labor force,Tertiary,All,1338288,1129196,1167626,1222580,1256325,1330118,1409905,1455614,1501763,1556192,1605984,1663663,1729905,1806814,1893947
Sweden,SWE,"Labor force with tertiary education, female",SL.TLF.TERT.FE.ZS.V,Labor force,Tertiary,Female,700941,625366,648043,678263,716973,747920,787507,812483,839475,868059,889150,931903,973562,1019072,1065271
Sweden,SWE,"Labor force with tertiary education, male",SL.TLF.TERT.MA.ZS.V,Labor force,Tertiary,Male,638239,503952,519118,540783,541849,581025,618900,645249,663652,689251,717634,729963,755238,788782,831634
Sweden,SWE,"Unemployment, total",SL.UEM.TOTL.NE.ZS.V,Unemployment,All,All,250360,215741,230756,259335,310604,356282,340487,300827,304279,413671,427600,393229,407036,414595,411728
Sweden,SWE,"Unemployment, female",SL.UEM.TOTL.FE.NE.ZS.V,Unemployment,All,Female,107178,95875,100709,109751,136776,166204,165672,149607,153477,186679,198367,185430,185555,191683,187702
Sweden,SWE,"Unemployment, male",SL.UEM.TOTL.MA.NE.ZS.V,Unemployment,All,Male,142098,120563,128567,148594,174947,190336,174302,150473,152356,225432,229537,207800,219608,220751,222130
Sweden,SWE,Unemployment with primary education,SL.UEM.PRIM.ZS.V,Unemployment,Primary,All,78112,67311,65073,69761,76719,103678,102146,96565,102542,116242,123576,117182,123739,125622,156045
Sweden,SWE,"Unemployment with primary education, female",SL.UEM.PRIM.FE.ZS.V,Unemployment,Primary,Female,32796,28187,30011,30950,32963,47701,49204,48024,52643,53950,56931,55443,56223,59038,73204
Sweden,SWE,"Unemployment with primary education, male",SL.UEM.PRIM.MA.ZS.V,Unemployment,Primary,Male,45045,39424,34584,38486,43912,55959,52814,48302,50430,61994,66566,61509,66761,66005,82410
Sweden,SWE,Unemployment with secondary education,SL.UEM.SECO.ZS.V,Unemployment,Secondary,All,128435,111538,122762,136410,171454,176003,172968,147104,147271,223796,226200,203300,206367,208541,171279
Sweden,SWE,"Unemployment with secondary education, female",SL.UEM.SECO.FE.ZS.V,Unemployment,Secondary,Female,57018,47842,50556,55424,74543,77784,81842,72410,71981,95580,101167,92715,90922,89899,71702
Sweden,SWE,"Unemployment with secondary education, male",SL.UEM.SECO.MA.ZS.V,Unemployment,Secondary,Male,70765,64019,71612,80389,97270,98404,90986,74484,76026,127594,125098,110757,114416,117440,98848
Sweden,SWE,Unemployment with tertiary education,SL.UEM.TERT.ZS.V,Unemployment,Tertiary,All,40058,25673,31383,42790,49697,59499,62650,52946,52032,70738,75685,70781,75302,79602,83169
Sweden,SWE,"Unemployment with tertiary education, female",SL.UEM.TERT.FE.ZS.V,Unemployment,Tertiary,Female,15862,13327,13696,16902,23936,30249,33466,27378,28086,35469,39078,36530,38039,42362,42608
Sweden,SWE,"Unemployment with tertiary education, male",SL.UEM.TERT.MA.ZS.V,Unemployment,Tertiary,Male,24015,12539,17356,25707,26067,29312,28934,25430,24377,34716,36726,34287,37114,36865,40206
United Kingdom,GBR,"Employment, total",SL.EM.TOTL.NE.ZS.V,Employment,All,All,27857608,28159979,28360208,28682709,28985869,29190391,29491785,29627871,29920114,29461693,29483031,29621234,29963164,30314289,31007413
United Kingdom,GBR,"Employment, female",SL.EM.TOTL.FE.NE.ZS.V,Employment,All,Female,12724491,12873244,13026611,13149360,13301537,13441106,13577200,13578563,13748286,13659341,13695771,13720622,13842981,13993479,14296877
United Kingdom,GBR,"Employment, male",SL.EM.TOTL.MA.NE.ZS.V,Employment,All,Male,15146127,15286651,15317993,15530825,15673875,15753041,15935273,16055397,16158224,15790307,15781526,15899845,16124592,16307416,16702533
United Kingdom,GBR,Employment with primary education,SL.EM.PRIM.ZS.V,Employment,Primary,All,21338928,21598704,21950800,22630657,23159709,23410693,23888346,23761553,24115612,24423743,24824712,25059564,25678431,25858088,21488137
United Kingdom,GBR,"Employment with primary education, female",SL.EM.PRIM.FE.ZS.V,Employment,Primary,Female,10026899,10182736,10421289,10637832,10880657,11102354,11336962,11215893,11328588,11487506,11792059,11882058,12084923,12174327,10122189
